"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045056","GO:0045056","transcytosis","2/454","16/5022",0.43145327505718,0.804844988887634,0.70681416089263,"PIGR/GP2",2
"GO:0045576","GO:0045576","mast cell activation","2/454","16/5022",0.43145327505718,0.804844988887634,0.70681416089263,"NDRG1/CHGA",2
"GO:0046676","GO:0046676","negative regulation of insulin secretion","2/454","16/5022",0.43145327505718,0.804844988887634,0.70681416089263,"CHGA/SFRP1",2
"GO:0048546","GO:0048546","digestive tract morphogenesis","2/454","16/5022",0.43145327505718,0.804844988887634,0.70681416089263,"AGR2/SFRP1",2
"GO:0051894","GO:0051894","positive regulation of focal adhesion assembly","2/454","16/5022",0.43145327505718,0.804844988887634,0.70681416089263,"SDC4/SFRP1",2
"GO:0060325","GO:0060325","face morphogenesis","2/454","16/5022",0.43145327505718,0.804844988887634,0.70681416089263,"COL1A1/CRISPLD1",2
"GO:0060612","GO:0060612","adipose tissue development","2/454","16/5022",0.43145327505718,0.804844988887634,0.70681416089263,"XBP1/TRPM4",2
"GO:0060669","GO:0060669","embryonic placenta morphogenesis","2/454","16/5022",0.43145327505718,0.804844988887634,0.70681416089263,"CCN1/ZFP36L1",2
"GO:0060997","GO:0060997","dendritic spine morphogenesis","2/454","16/5022",0.43145327505718,0.804844988887634,0.70681416089263,"PDLIM5/CFL1",2
"GO:0071825","GO:0071825","protein-lipid complex subunit organization","2/454","16/5022",0.43145327505718,0.804844988887634,0.70681416089263,"PLA2G2A/ARF1",2
"GO:0072583","GO:0072583","clathrin-dependent endocytosis","2/454","16/5022",0.43145327505718,0.804844988887634,0.70681416089263,"CANX/AP2S1",2
"GO:0097205","GO:0097205","renal filtration","2/454","16/5022",0.43145327505718,0.804844988887634,0.70681416089263,"IGHA1/ADGRF5",2
"GO:0097345","GO:0097345","mitochondrial outer membrane permeabilization","2/454","16/5022",0.43145327505718,0.804844988887634,0.70681416089263,"HSPA1A/SLC25A5",2
"GO:0098900","GO:0098900","regulation of action potential","2/454","16/5022",0.43145327505718,0.804844988887634,0.70681416089263,"TRPM4/FLNA",2
"GO:1901797","GO:1901797","negative regulation of signal transduction by p53 class mediator","2/454","16/5022",0.43145327505718,0.804844988887634,0.70681416089263,"CD74/NOP53",2
"GO:1902110","GO:1902110","positive regulation of mitochondrial membrane permeability involved in apoptotic process","2/454","16/5022",0.43145327505718,0.804844988887634,0.70681416089263,"HSPA1A/SLC25A5",2
"GO:1902230","GO:1902230","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage","2/454","16/5022",0.43145327505718,0.804844988887634,0.70681416089263,"CD74/CLU",2
"GO:2000272","GO:2000272","negative regulation of signaling receptor activity","2/454","16/5022",0.43145327505718,0.804844988887634,0.70681416089263,"GPRC5A/DKK4",2
"GO:2000404","GO:2000404","regulation of T cell migration","2/454","16/5022",0.43145327505718,0.804844988887634,0.70681416089263,"APP/APOD",2
"GO:0002793","GO:0002793","positive regulation of peptide secretion","4/454","37/5022",0.433300365227953,0.806021398091077,0.70784728241973,"TRPM4/HLA-DRB1/CAMK2N1/GRP",4
"GO:0003073","GO:0003073","regulation of systemic arterial blood pressure","4/454","37/5022",0.433300365227953,0.806021398091077,0.70784728241973,"OR51E2/KLK3/KLK2/CAMK2N1",4
"GO:0021987","GO:0021987","cerebral cortex development","4/454","37/5022",0.433300365227953,0.806021398091077,0.70784728241973,"NPY/COL3A1/MDK/FLNA",4
"GO:0060840","GO:0060840","artery development","4/454","37/5022",0.433300365227953,0.806021398091077,0.70784728241973,"NKX3-1/COMP/MDK/ADGRF5",4
"GO:0090559","GO:0090559","regulation of membrane permeability","4/454","37/5022",0.433300365227953,0.806021398091077,0.70784728241973,"CLDN3/HSPA1A/SLC25A5/DEFA5",4
"GO:0071103","GO:0071103","DNA conformation change","7/454","69/5022",0.433725321262289,0.806250989397065,0.708048909302584,"H1-2/H1-0/SOX9/H2BC21/H1-10/H3-3B/NCAPD3",7
"GO:0043434","GO:0043434","response to peptide hormone","17/454","177/5022",0.433910508329299,0.806250989397065,0.708048909302584,"BTG2/NR4A1/XBP1/EGR1/GDF15/CCN2/BSG/IGFBP5/NUCKS1/ASS1/GSTP1/YWHAG/COL1A1/JUND/ZFP36L1/TFF1/APRT",17
"GO:0072659","GO:0072659","protein localization to plasma membrane","12/454","123/5022",0.435636149432953,0.809003678851666,0.710466318758958,"ACTB/CDH1/BSG/GOLPH3/RAMP1/EZR/RACK1/KRT18/CIB1/LGALS3/AGR2/FLNA",12
"GO:1901652","GO:1901652","response to peptide","20/454","210/5022",0.437610039183688,0.810903276052861,0.712134543349201,"BTG2/NR4A1/XBP1/LCN2/EGR1/GDF15/APP/CCN2/BSG/IGFBP5/NUCKS1/ASS1/GSTP1/YWHAG/COL1A1/JUND/ID1/ZFP36L1/TFF1/APRT",20
"GO:0006816","GO:0006816","calcium ion transport","13/454","134/5022",0.437638109744194,0.810903276052861,0.712134543349201,"YWHAE/CCN2/TMBIM6/RAMP1/CCL19/CCL2/TSPAN13/TRPM8/SEMG1/LGALS3/TRPM4/SPINK1/SEC61A1",13
"GO:0007409","GO:0007409","axonogenesis","13/454","134/5022",0.437638109744194,0.810903276052861,0.712134543349201,"HSP90AB1/HSP90AA1/SKIL/ACTB/APP/RPL24/VSTM2L/BSG/ERBB2/PLXNB2/S100A6/NEFH/ETV1",13
"GO:0071496","GO:0071496","cellular response to external stimulus","13/454","134/5022",0.437638109744194,0.810903276052861,0.712134543349201,"XBP1/JUN/HSPA5/LCN2/ATF4/HSPA8/GSTP1/COL1A1/SOX9/MMP7/CDKN1A/PTN/SFRP1",13
"GO:0032386","GO:0032386","regulation of intracellular transport","14/454","145/5022",0.439382446207732,0.813339944485468,0.714274423422191,"HSP90AB1/YWHAE/CDH1/APOD/TXN/ARF1/ERBB2/EZR/SFN/IFI27/CIB1/NEFH/NUCB1/FLNA",14
"GO:0006612","GO:0006612","protein targeting to membrane","5/454","48/5022",0.440426157683951,0.813339944485468,0.714274423422191,"HSPA5/RN7SL1/ERBB2/CIB1/SEC61A1",5
"GO:0007266","GO:0007266","Rho protein signal transduction","5/454","48/5022",0.440426157683951,0.813339944485468,0.714274423422191,"RHOB/COL3A1/COL1A2/CFL1/CDC42EP5",5
"GO:0009411","GO:0009411","response to UV","5/454","48/5022",0.440426157683951,0.813339944485468,0.714274423422191,"GPX1/ATF4/CDKN1A/PTN/MFAP4",5
"GO:0014065","GO:0014065","phosphatidylinositol 3-kinase signaling","5/454","48/5022",0.440426157683951,0.813339944485468,0.714274423422191,"NKX3-1/ERBB2/SOX9/ZFP36L1/NOP53",5
"GO:0030902","GO:0030902","hindbrain development","5/454","48/5022",0.440426157683951,0.813339944485468,0.714274423422191,"HSPA5/MDK/CKB/FLNA/PTN",5
"GO:0006897","GO:0006897","endocytosis","25/454","265/5022",0.441914507883048,0.81563385215406,0.716288931117868,"ACTG1/STEAP2/TMPRSS2/CANX/ACTB/SPON2/B2M/APP/CD63/IGKC/ARF1/IGHG1/IGHG2/RAMP1/CCL19/EZR/CD177/IGHA1/IGLC3/LGALS3/MYH9/AP2S1/CLU/IGHG4/IGLC2",25
"GO:0002011","GO:0002011","morphogenesis of an epithelial sheet","3/454","27/5022",0.44655991887416,0.818734372567843,0.719011805416467,"TMEFF2/CCN1/FLNA",3
"GO:0002275","GO:0002275","myeloid cell activation involved in immune response","3/454","27/5022",0.44655991887416,0.818734372567843,0.719011805416467,"GRN/CD177/CHGA",3
"GO:0006984","GO:0006984","ER-nucleus signaling pathway","3/454","27/5022",0.44655991887416,0.818734372567843,0.719011805416467,"HSPA5/ATF4/AGR2",3
"GO:0008088","GO:0008088","axo-dendritic transport","3/454","27/5022",0.44655991887416,0.818734372567843,0.719011805416467,"APP/HSPB1/HSPA8",3
"GO:0015844","GO:0015844","monoamine transport","3/454","27/5022",0.44655991887416,0.818734372567843,0.719011805416467,"ACTB/MAOB/CHGA",3
"GO:0019935","GO:0019935","cyclic-nucleotide-mediated signaling","3/454","27/5022",0.44655991887416,0.818734372567843,0.719011805416467,"OR51E2/SOX9/RGS2",3
"GO:0022617","GO:0022617","extracellular matrix disassembly","3/454","27/5022",0.44655991887416,0.818734372567843,0.719011805416467,"KLK4/MMP7/CST3",3
"GO:0071677","GO:0071677","positive regulation of mononuclear cell migration","3/454","27/5022",0.44655991887416,0.818734372567843,0.719011805416467,"CALR/APP/LGALS3",3
"GO:0097061","GO:0097061","dendritic spine organization","3/454","27/5022",0.44655991887416,0.818734372567843,0.719011805416467,"PDLIM5/ARF1/CFL1",3
"GO:0098659","GO:0098659","inorganic cation import across plasma membrane","3/454","27/5022",0.44655991887416,0.818734372567843,0.719011805416467,"STEAP2/LCN2/TRPM4",3
"GO:0099587","GO:0099587","inorganic ion import across plasma membrane","3/454","27/5022",0.44655991887416,0.818734372567843,0.719011805416467,"STEAP2/LCN2/TRPM4",3
"GO:1903046","GO:1903046","meiotic cell cycle process","3/454","27/5022",0.44655991887416,0.818734372567843,0.719011805416467,"CALR/MYH9/NCAPD3",3
"GO:0048568","GO:0048568","embryonic organ development","12/454","124/5022",0.447079420718852,0.819233473916791,0.719450115781851,"SLC44A4/KRT8/ATF4/JUNB/KRT19/COL2A1/RPL10/SOX9/CCN1/ZFP36L1/IFT57/RPL38",12
"GO:0048863","GO:0048863","stem cell differentiation","7/454","70/5022",0.448951911797745,0.822209886006594,0.72206399825956,"TACSTD2/EPCAM/A2M/SOX9/KRT18/PTN/SFRP1",7
"GO:0009259","GO:0009259","ribonucleotide metabolic process","14/454","146/5022",0.449948291943215,0.823579387407664,0.723266693184674,"TMSB4X/GAPDH/ATP5F1B/APP/ATP8/ACLY/MCCC2/FASN/NME3/PAPSS1/ENO1/APRT/ACSM1/ELOVL5",14
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","8/454","81/5022",0.451735105885157,0.826393377027899,0.725737936392557,"TRIB1/JUN/TGM2/APOD/CNN1/IGFBP5/GSTP1/CDKN1A",8
"GO:0006112","GO:0006112","energy reserve metabolic process","4/454","38/5022",0.454084963093456,0.829318347700451,0.728306643062909,"PPP1CB/PYGB/GNMT/ADGRF5",4
"GO:0042471","GO:0042471","ear morphogenesis","4/454","38/5022",0.454084963093456,0.829318347700451,0.728306643062909,"SLC44A4/COL2A1/SOX9/RPL38",4
"GO:0050806","GO:0050806","positive regulation of synaptic transmission","4/454","38/5022",0.454084963093456,0.829318347700451,0.728306643062909,"APP/CCL2/SCGN/PTN",4
"GO:0008610","GO:0008610","lipid biosynthetic process","22/454","234/5022",0.456385097061905,0.830184588806423,0.72906737523979,"SLC45A3/XBP1/DEGS1/SLC44A4/EGR1/PLPP1/IGFBP7/SCD/ALOX15B/DHCR24/ORMDL3/PGAP3/STARD3/GSTP1/ABHD2/ACLY/FASN/CD74/CCN1/ACSM1/ELOVL5/ADGRF5",22
"GO:0046887","GO:0046887","positive regulation of hormone secretion","5/454","49/5022",0.458689096392237,0.830184588806423,0.72906737523979,"NKX3-1/TRPM4/HLA-DRB1/CAMK2N1/GRP",5
"GO:0006163","GO:0006163","purine nucleotide metabolic process","14/454","147/5022",0.460500256430407,0.830184588806423,0.72906737523979,"TMSB4X/GAPDH/ATP5F1B/APP/ATP8/ACLY/MCCC2/FASN/NME3/PAPSS1/ENO1/APRT/ACSM1/ELOVL5",14
"GO:0060537","GO:0060537","muscle tissue development","15/454","158/5022",0.461301871383829,0.830184588806423,0.72906737523979,"BTG2/NR4A1/PDLIM5/CALR/EEF2/EGR1/MYH11/GPX1/IGFBP5/MYL6/SOX9/HMG20B/RGS2/PGM5/CSRP1",15
"GO:0006109","GO:0006109","regulation of carbohydrate metabolic process","6/454","60/5022",0.461823966780962,0.830184588806423,0.72906737523979,"SLC45A3/TFF3/APP/PPP1CB/IGFBP4/GNMT",6
"GO:0071824","GO:0071824","protein-DNA complex subunit organization","6/454","60/5022",0.461823966780962,0.830184588806423,0.72906737523979,"H1-2/H1-0/SOX9/H2BC21/H1-10/H3-3B",6
"GO:0001539","GO:0001539","cilium or flagellum-dependent cell motility","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"SEMG2/SEMG1",2
"GO:0001756","GO:0001756","somitogenesis","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"NKX3-1/SFRP1",2
"GO:0006378","GO:0006378","mRNA polyadenylation","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"PABPC1/APP",2
"GO:0006613","GO:0006613","cotranslational protein targeting to membrane","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"RN7SL1/SEC61A1",2
"GO:0009112","GO:0009112","nucleobase metabolic process","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"ACP3/APRT",2
"GO:0032608","GO:0032608","interferon-beta production","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"HSP90AA1/ISG15",2
"GO:0032648","GO:0032648","regulation of interferon-beta production","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"HSP90AA1/ISG15",2
"GO:0032728","GO:0032728","positive regulation of interferon-beta production","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"HSP90AA1/ISG15",2
"GO:0042554","GO:0042554","superoxide anion generation","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"GSTP1/CD177",2
"GO:0043631","GO:0043631","RNA polyadenylation","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"PABPC1/APP",2
"GO:0044773","GO:0044773","mitotic DNA damage checkpoint signaling","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"CDKN1A/NOP53",2
"GO:0044774","GO:0044774","mitotic DNA integrity checkpoint signaling","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"CDKN1A/NOP53",2
"GO:0045777","GO:0045777","positive regulation of blood pressure","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"OR51E2/CAMK2N1",2
"GO:0051452","GO:0051452","intracellular pH reduction","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"GRN/ATP6V0E1",2
"GO:0060042","GO:0060042","retina morphogenesis in camera-type eye","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"SOX9/PTN",2
"GO:0060285","GO:0060285","cilium-dependent cell motility","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"SEMG2/SEMG1",2
"GO:0086009","GO:0086009","membrane repolarization","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"YWHAE/FLNA",2
"GO:0090075","GO:0090075","relaxation of muscle","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"CHGA/RGS2",2
"GO:0090224","GO:0090224","regulation of spindle organization","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"HSPA1A/HSPA1B",2
"GO:0090278","GO:0090278","negative regulation of peptide hormone secretion","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"CHGA/SFRP1",2
"GO:0090322","GO:0090322","regulation of superoxide metabolic process","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"GSTP1/CD177",2
"GO:0098927","GO:0098927","vesicle-mediated transport between endosomal compartments","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"EZR/FLNA",2
"GO:1902108","GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"HSPA1A/SLC25A5",2
"GO:1902686","GO:1902686","mitochondrial outer membrane permeabilization involved in programmed cell death","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"HSPA1A/SLC25A5",2
"GO:1903426","GO:1903426","regulation of reactive oxygen species biosynthetic process","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"LCN2/HSPD1",2
"GO:1903725","GO:1903725","regulation of phospholipid metabolic process","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"ARF1/ADGRF5",2
"GO:1904645","GO:1904645","response to amyloid-beta","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"LCN2/APP",2
"GO:2000243","GO:2000243","positive regulation of reproductive process","2/454","17/5022",0.463079118658095,0.830184588806423,0.72906737523979,"SOX9/CIB1",2
"GO:0051099","GO:0051099","positive regulation of binding","8/454","82/5022",0.465833379686212,0.833768766558844,0.732214996987512,"HSP90AB1/EDF1/B2M/APP/RPL11/TXN/H1-0/RAMP1",8
"GO:0051607","GO:0051607","defense response to virus","8/454","82/5022",0.465833379686212,0.833768766558844,0.732214996987512,"HSP90AA1/SPON2/IFI6/IFITM3/ISG15/IFI27/BST2/NOP53",8
"GO:0140546","GO:0140546","defense response to symbiont","8/454","82/5022",0.465833379686212,0.833768766558844,0.732214996987512,"HSP90AA1/SPON2/IFI6/IFITM3/ISG15/IFI27/BST2/NOP53",8
"GO:0050890","GO:0050890","cognition","9/454","93/5022",0.467189550310822,0.835744589729889,0.733950163157391,"BTG2/JUN/B2M/APP/HLA-DRA/MDK/PPP1R1B/ARF4/PTN",9
"GO:0060485","GO:0060485","mesenchyme development","10/454","104/5022",0.46827712193201,0.83723804908837,0.735261717851607,"BASP1/ACTA2/ACTG2/MDK/COL1A1/SOX9/ZFP36L1/FLNA/S100A4/SFRP1",10
"GO:0007517","GO:0007517","muscle organ development","12/454","126/5022",0.469899205786748,0.837863809885139,0.735811260432594,"BTG2/NR4A1/XBP1/BASP1/EEF2/EGR1/TAGLN/GPX1/MYL6/ASS1/ETV1/HMG20B",12
"GO:0030641","GO:0030641","regulation of cellular pH","3/454","28/5022",0.470903233928805,0.837863809885139,0.735811260432594,"ATP5F1B/GRN/ATP6V0E1",3
"GO:0034394","GO:0034394","protein localization to cell surface","3/454","28/5022",0.470903233928805,0.837863809885139,0.735811260432594,"HSP90AB1/CD177/FLNA",3
"GO:0035335","GO:0035335","peptidyl-tyrosine dephosphorylation","3/454","28/5022",0.470903233928805,0.837863809885139,0.735811260432594,"ACP3/DUSP1/PTP4A3",3
"GO:0042310","GO:0042310","vasoconstriction","3/454","28/5022",0.470903233928805,0.837863809885139,0.735811260432594,"ACTA2/COMP/TRPM4",3
"GO:0050879","GO:0050879","multicellular organismal movement","3/454","28/5022",0.470903233928805,0.837863809885139,0.735811260432594,"NR4A1/EEF2/COMP",3
"GO:0050881","GO:0050881","musculoskeletal movement","3/454","28/5022",0.470903233928805,0.837863809885139,0.735811260432594,"NR4A1/EEF2/COMP",3
"GO:0061178","GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","3/454","28/5022",0.470903233928805,0.837863809885139,0.735811260432594,"TRPM4/HLA-DRB1/CAMK2N1",3
"GO:0086001","GO:0086001","cardiac muscle cell action potential","3/454","28/5022",0.470903233928805,0.837863809885139,0.735811260432594,"YWHAE/TRPM4/FLNA",3
"GO:0032870","GO:0032870","cellular response to hormone stimulus","22/454","236/5022",0.473197866511444,0.841494649357174,0.738999860461413,"FOSB/OR51E2/NR4A1/XBP1/CALR/GDF15/ZFP36/NKX3-1/PLPP1/IGFBP7/NUCKS1/RAMP1/ASS1/GSTP1/DUSP1/ABHD2/YWHAG/IGFBP2/PMEPA1/ZFP36L1/APRT/SFRP1",22
"GO:0007156","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","4/454","39/5022",0.474613625874028,0.842655381843867,0.74001921470966,"CDH1/VSTM2L/BSG/PLXNB2",4
"GO:0043535","GO:0043535","regulation of blood vessel endothelial cell migration","4/454","39/5022",0.474613625874028,0.842655381843867,0.74001921470966,"TMSB4X/ATP5F1B/HSPB1/CIB1",4
"GO:0051321","GO:0051321","meiotic cell cycle","4/454","39/5022",0.474613625874028,0.842655381843867,0.74001921470966,"CALR/DUSP1/MYH9/NCAPD3",4
"GO:0003014","GO:0003014","renal system process","5/454","50/5022",0.476779921072614,0.845595224043666,0.742600981542153,"OR51E2/CLDN4/MAGED2/IGHA1/ADGRF5",5
"GO:0010675","GO:0010675","regulation of cellular carbohydrate metabolic process","5/454","50/5022",0.476779921072614,0.845595224043666,0.742600981542153,"SLC45A3/TFF3/PPP1CB/IGFBP4/GNMT",5
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","6/454","61/5022",0.478186216997581,0.846729522668618,0.743597121596283,"MDK/COL1A1/SOX9/FLNA/S100A4/SFRP1",6
"GO:0030879","GO:0030879","mammary gland development","6/454","61/5022",0.478186216997581,0.846729522668618,0.743597121596283,"XBP1/GPX1/IGFBP5/SOX9/FASN/APRT",6
"GO:1904375","GO:1904375","regulation of protein localization to cell periphery","6/454","61/5022",0.478186216997581,0.846729522668618,0.743597121596283,"ACTB/EZR/RACK1/CIB1/LGALS3/AGR2",6
"GO:0006468","GO:0006468","protein phosphorylation","45/454","490/5022",0.479308647569158,0.848263648181956,0.744944389271904,"TRIB1/RPLP1/HSP90AB1/HSP90AA1/ACTB/EGR1/GDF15/NKX3-1/APP/HSPB1/CCN2/TXN/CLDN3/TCIM/MAGED1/CD24/CCL19/LTF/CCL2/YWHAZ/ERBB2/PPP1R1B/GSTP1/DUSP1/YWHAG/RACK1/SOX9/GADD45B/SFN/PLXNB2/CD74/PMEPA1/CIB1/CCN1/CDKN1A/GPRC5A/SPINK1/NOP53/HLA-DRB1/CDK19/CLU/CAMK2N1/RGS2/SDC4/SFRP1",45
"GO:0060348","GO:0060348","bone development","8/454","83/5022",0.479855853861324,0.848778667294483,0.745396678603254,"TGM2/RPL13/BGN/COMP/LTF/COL2A1/COL1A1/SOX9",8
"GO:0006520","GO:0006520","cellular amino acid metabolic process","9/454","94/5022",0.480369735174763,0.849234222323368,0.745796746628684,"SMS/ODC1/ATF4/GNMT/PCBD1/ASS1/MCCC2/ALDH1A1/ECHS1",9
"GO:0009306","GO:0009306","protein secretion","14/454","149/5022",0.481533889870938,0.849774681720523,0.746271377595604,"OR51E2/SAA1/CANX/COMP/ARF1/GOLPH3/COPG1/EZR/CHGA/FAM3B/TRPM4/HLA-DRB1/CAMK2N1/SFRP1",14
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region","14/454","149/5022",0.481533889870938,0.849774681720523,0.746271377595604,"OR51E2/SAA1/CANX/COMP/ARF1/GOLPH3/COPG1/EZR/CHGA/FAM3B/TRPM4/HLA-DRB1/CAMK2N1/SFRP1",14
"GO:0019941","GO:0019941","modification-dependent protein catabolic process","22/454","237/5022",0.481588367536102,0.849774681720523,0.746271377595604,"TRIB1/RPL5/XBP1/HSP90AB1/HSPA5/CALR/CANX/HSP90B1/RPL11/RPS27A/HSPA1A/ELOB/PSMD3/HSPA1B/RACK1/RPS7/ISG15/HERPUD1/IFI27/UBC/NOP53/CLU",22
"GO:0009896","GO:0009896","positive regulation of catabolic process","18/454","193/5022",0.481701434431374,0.849774681720523,0.746271377595604,"TRIB1/BTG2/HSP90AA1/PABPC1/ZFP36/APP/HSPA1A/ELOB/ORMDL3/SLC25A5/HSPA1B/EZR/RACK1/SOX9/HERPUD1/ZFP36L1/NOP53/CLU",18
"GO:0044255","GO:0044255","cellular lipid metabolic process","31/454","337/5022",0.487985874906028,0.850762991134484,0.747139310053129,"SLC45A3/XBP1/DEGS1/SLC44A4/RDH11/PSAP/APOD/PLPP1/PLA2G2A/GPX1/ARF1/SCD/ALOX15B/PRDX6/ORMDL3/PGAP3/GSTP1/ABHD2/ACLY/ALDH1A1/SOX9/FASN/DBI/CD74/EPHX1/ECHS1/CCN1/PLAAT4/ACSM1/ELOVL5/ADGRF5",31
"GO:0043632","GO:0043632","modification-dependent macromolecule catabolic process","22/454","238/5022",0.489963452366783,0.850762991134484,0.747139310053129,"TRIB1/RPL5/XBP1/HSP90AB1/HSPA5/CALR/CANX/HSP90B1/RPL11/RPS27A/HSPA1A/ELOB/PSMD3/HSPA1B/RACK1/RPS7/ISG15/HERPUD1/IFI27/UBC/NOP53/CLU",22
"GO:0048609","GO:0048609","multicellular organismal reproductive process","20/454","216/5022",0.490442601528867,0.850762991134484,0.747139310053129,"SKIL/HSPA5/CALR/EGR1/APP/RPS6/BSG/JUNB/MDK/PPP1R1B/ABHD2/SOX9/MMP7/SEMG2/TSPAN8/SEMG1/CIB1/SPINK1/RGS2/PTN",20
"GO:0008015","GO:0008015","blood circulation","18/454","194/5022",0.490940308477305,0.850762991134484,0.747139310053129,"ANPEP/OR51E2/NPY/KLK3/YWHAE/KLK2/ACTA2/CCN2/GPX1/COMP/DES/CHGA/COL1A2/PTP4A3/TRPM4/FLNA/CAMK2N1/RGS2",18
"GO:0009895","GO:0009895","negative regulation of catabolic process","11/454","117/5022",0.49286552081802,0.850762991134484,0.747139310053129,"RPL5/HSP90AB1/PABPC1/ZFP36/RPL11/TIMP3/RPS7/MCL1/CST3/NOP53/FLNA",11
"GO:0006898","GO:0006898","receptor-mediated endocytosis","9/454","95/5022",0.493475094823554,0.850762991134484,0.747139310053129,"CANX/B2M/CD63/ARF1/RAMP1/CCL19/EZR/AP2S1/CLU",9
"GO:0002090","GO:0002090","regulation of receptor internalization","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"CD63/ARF1",2
"GO:0003179","GO:0003179","heart valve morphogenesis","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"SOX9/CCN1",2
"GO:0007520","GO:0007520","myoblast fusion","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"GDF15/MYH9",2
"GO:0015985","GO:0015985","energy coupled proton transport, down electrochemical gradient","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"ATP5F1B/ATP8",2
"GO:0015986","GO:0015986","ATP synthesis coupled proton transport","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"ATP5F1B/ATP8",2
"GO:0021536","GO:0021536","diencephalon development","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"CDH1/PTN",2
"GO:0032965","GO:0032965","regulation of collagen biosynthetic process","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"CCN2/CREB3L1",2
"GO:0034063","GO:0034063","stress granule assembly","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"CSDE1/GRB7",2
"GO:0035384","GO:0035384","thioester biosynthetic process","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"ACLY/ELOVL5",2
"GO:0042311","GO:0042311","vasodilation","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"GPX1/RGS2",2
"GO:0044275","GO:0044275","cellular carbohydrate catabolic process","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"PPP1CB/PYGB",2
"GO:0045687","GO:0045687","positive regulation of glial cell differentiation","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"MDK/PTN",2
"GO:0045851","GO:0045851","pH reduction","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"GRN/ATP6V0E1",2
"GO:0045995","GO:0045995","regulation of embryonic development","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"RACK1/CFL1",2
"GO:0050856","GO:0050856","regulation of T cell receptor signaling pathway","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"EZR/LGALS3",2
"GO:0051602","GO:0051602","response to electrical stimulus","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"BTG2/NR4A1",2
"GO:0060323","GO:0060323","head morphogenesis","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"COL1A1/CRISPLD1",2
"GO:0060338","GO:0060338","regulation of type I interferon-mediated signaling pathway","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"HSP90AB1/ISG15",2
"GO:0071616","GO:0071616","acyl-CoA biosynthetic process","2/454","18/5022",0.49364694983385,0.850762991134484,0.747139310053129,"ACLY/ELOVL5",2
